gbifID,eventDate,year,county,decimalLatitude,decimalLongitude,vernacularName,nearest_road_name,nearest_road_distance
3118575851,30/10/2019,2019,Santuario,5.06714,-75.97536,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,786.6499098
3118575852,03/11/2019,2019,Santuario,5.05624,-75.96434,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,170.5535009
3118575853,29/10/2019,2019,Santuario,5.06714,-75.97536,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,786.6499098
3118575854,24/10/2019,2019,Santuario,5.07628,-75.97157,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,1.443217665
3118575855,13/03/2020,2020,Mistrató,5.28357,-75.86996,Comadreja andina | Comadreja | C. común | Chucurí | Chucur,Unnamed Road,959.4334738
3118575856,01/11/2019,2019,Santuario,5.08286,-75.99683,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,338.743229
3118575857,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575858,19/09/2020,2020,Quinchía,5.32912,-75.69687,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero,Unnamed Road,401.4393953
3118575859,15/02/2020,2020,Pueblo Rico,5.31426,-76.15414,Coatí | Cusumbo | Cusumbo sureño | Guache | Zorro Guache,Calle 2,2892.516452
3118575860,27/04/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575861,23/01/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575862,09/06/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575863,07/12/2015,2015,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118575864,20/11/2017,2017,Cubarral,3.82772,-73.84094,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Cubarral,854.1688488
3118575865,20/08/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575866,11/07/2016,2016,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575867,21/02/2016,2016,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575868,23/01/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575869,06/04/2016,2016,Medina,4.51738,-73.44429,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,4222.946013
3118575870,24/11/2017,2017,Cubarral,3.82856,-73.84184,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Cubarral,990.5455309
3118575871,28/11/2017,2017,Cubarral,3.82886,-73.83653,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,837.1558304
3118575872,30/10/2017,2017,Cubarral,3.82919,-73.84001,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Cubarral,805.3017176
3118575873,28/12/2017,2017,Cubarral,3.82886,-73.83653,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero,Unnamed Road,837.1558304
3118575874,26/12/2017,2017,Cubarral,3.83014,-73.83642,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,777.5859063
3118575875,17/01/2018,2018,Cubarral,3.83014,-73.83642,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,777.5859063
3118575876,23/06/2017,2017,Cubarral,3.82916,-73.84194,Gato pardo | Gato de monte | G. montes | G. servante | G. montaraz | Tigrillo negro | Jaguarundi | Yaguarundi,Cubarral,1018.300157
3118575877,26/12/2017,2017,Cubarral,3.82933,-73.83575,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,737.0030377
3118575878,12/09/2015,2015,Fómeque,4.61181,-73.74103,Venado de Páramo,Suasie - Sendero PNN,1585.465711
3118575879,06/07/2016,2016,Medina,4.51478,-73.44617,Tigillo Gallinero | Tigrillo | Tigrillo peludo | Oncilla | tigrillo Lanudo,Unnamed Road,4124.068837
3118575880,20/12/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575881,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575882,11/12/2017,2017,Cubarral,3.83057,-73.83408,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,515.5437334
3118575883,20/03/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575884,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575885,18/10/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575886,19/12/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575887,18/10/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575888,11/03/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575889,15/12/2017,2017,Cubarral,3.82786,-73.84147,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Cubarral,906.1407136
3118575890,10/05/2019,2019,Quinchía,5.33144,-75.70692,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Unnamed Road,526.146035
3118575891,2019-08-30/2019-10-15,2019,Ciénaga,10.83099,-74.04627,Armadillo común | Armadillo nueve bandas | Cachicamo | Gurre | Jerre jerre | Armadillo negro | Caseteja,Unnamed Road,3742.451981
3118575892,12/05/2019,2019,Quinchía,5.33144,-75.70692,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,526.146035
3118575893,2019-04-16/2019-05-24,2019,Yopal,5.3354,-72.4492,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,676.1733617
3118575894,2019-08-30/2019-10-15,2019,Ciénaga,10.91559,-74.0772,Armadillo común | Armadillo nueve bandas | Cachicamo | Gurre | Jerre jerre | Armadillo negro | Caseteja,Unnamed Road,1251.106353
3118575895,19/02/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575896,2019-08-30/2019-10-15,2019,Ciénaga,10.83137,-74.04556,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,3737.118017
3118575897,2019-04-16/2019-05-24,2019,Nunchía,5.58822,-72.15804,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,1288.984139
3118575898,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575899,01/05/2016,2016,Fómeque,4.50261,-73.75508,Tigrillo | Cunaguaro | Canaguaro | Ocelote,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575900,19/02/2016,2016,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575901,2019-04-16/2019-05-24,2019,Támara,5.7404,-72.21677,Armadillo común | Armadillo nueve bandas | Cachicamo | Gurre | Jerre jerre | Armadillo negro | Caseteja,Unnamed Road,2818.946828
3118575902,2019-04-16/2019-05-24,2019,Támara,5.7404,-72.21677,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,2818.946828
3118575903,15/12/2016,2016,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575904,2019-04-16/2019-05-24,2019,Nunchía,5.58822,-72.15804,Saíno | Zahino | Cerrillo | Báquiro | puerco o marrano de monte | Tatabro,Unnamed Road,1288.984139
3118575905,12/10/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575906,07/12/2015,2015,Fómeque,4.50189,-73.75522,Tigillo Gallinero | Tigrillo | Tigrillo peludo | Oncilla | tigrillo Lanudo,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575907,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575908,2019-04-16/2019-05-24,2019,Támara,5.79074,-72.21682,Saíno | Zahino | Cerrillo | Báquiro | puerco o marrano de monte | Tatabro,Unnamed Road,162.6847924
3118575909,2019-04-16/2019-05-24,2019,Nunchía,5.58822,-72.15804,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero | Oso melero,Unnamed Road,1288.984139
3118575910,11/03/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575911,11/03/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575912,2019-04-16/2019-05-24,2019,Puerto Rondón,6.3144,-70.883,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero | Zorro gris,Unnamed Road,277.592596
3118575913,2019-04-16/2019-05-24,2019,Labranzagrande,5.59752,-72.56098,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,306.8098665
3118575914,2016-05-16/2017-09-07,,"Bogotá, D.C.",4.82069,-74.03024,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero | Zorro gris,Unnamed Road,41.08690281
3118575915,2019-04-16/2019-05-24,2019,"Bogotá, D.C.",4.81822,-74.02561,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Unnamed Road,163.6581177
3118575916,2019-04-16/2019-05-24,2019,La Calera,4.79293,-74.00225,Chucha de páramo | zarigüeya andina,Unnamed Road,310.4684758
3118575917,2019-04-16/2019-05-24,2019,"Bogotá, D.C.",4.81813,-74.00974,Chucha de páramo | zarigüeya andina,Unnamed Road,1110.53133
3118575918,20/01/2018,2018,Cubarral,3.83843,-73.83551,Tigrillo peludo | Macarayam Cocoromalo | Tigre gallinero | Manigordo | Margay,Unnamed Road,701.1309207
3118575919,2019-04-16/2019-05-24,2019,La Calera,4.79845,-73.9868,Tigillo Gallinero | Tigrillo | Tigrillo peludo | Oncilla | tigrillo Lanudo,Unnamed Road,321.6959097
3118575920,22/10/2019,2019,Santuario,5.08037,-75.99356,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,124.6061715
3118575921,21/01/2018,2018,Cubarral,3.83843,-73.83551,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,701.1309207
3118575922,25/12/2017,2017,Cubarral,3.83843,-73.83551,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,701.1309207
3118575923,24/01/2018,2018,Cubarral,3.83854,-73.83857,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Cubarral,925.2853146
3118575924,10/01/2018,2018,Cubarral,3.83843,-73.83551,Puma | León | León de montaña | Tigre colorado | León campa o Camba | Leoncillo,Unnamed Road,701.1309207
3118575925,18/11/2017,2017,Cubarral,3.83854,-73.83857,Puma | León | León de montaña | Tigre colorado | León campa o Camba | Leoncillo,Cubarral,925.2853146
3118575926,10/07/2016,2016,Fómeque,4.56194,-73.74444,Venado de Páramo,Ruta Interna Parque Nacional Chingaza,268.9434419
3118575927,08/11/2015,2015,La Calera,4.65717,-73.82328,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,475.2621174
3118575928,01/05/2016,2016,Fómeque,4.50261,-73.75508,Tigrillo | Cunaguaro | Canaguaro | Ocelote,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575929,27/04/2016,2016,Fómeque,4.61181,-73.74103,Venado de Páramo,Suasie - Sendero PNN,1585.465711
3118575930,06/07/2016,2016,Medina,4.51478,-73.44617,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,4124.068837
3118575931,06/04/2016,2016,Medina,4.51598,-73.44393,Ñeque Amazonico | Guatín | Ñeque | Picure | Guara | Cutia,Unnamed Road,4074.158304
3118575932,08/11/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575933,11/01/2017,2017,Fómeque,4.56194,-73.74444,Venado de Páramo,Ruta Interna Parque Nacional Chingaza,268.9434419
3118575934,09/06/2016,2016,Fómeque,4.56194,-73.74444,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,268.9434419
3118575935,01/03/2017,2017,Cubarral,3.83632,-73.83731,Boruga común | Paca | Lapa | Guagua venada,Unnamed Road,785.2245546
3118575936,06/07/2016,2016,Medina,4.51478,-73.44617,Ñeque Amazonico | Guatín | Ñeque | Picure | Guara | Cutia,Unnamed Road,4124.068837
3118575937,07/12/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575938,24/02/2017,2017,Cubarral,3.83632,-73.83731,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,785.2245546
3118575939,04/12/2017,2017,Cubarral,3.83632,-73.83731,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero,Unnamed Road,785.2245546
3118575940,02/01/2018,2018,Cubarral,3.83678,-73.83693,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero,Unnamed Road,758.4325026
3118575941,21/02/2017,2017,Cubarral,3.83994,-73.83671,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Unnamed Road,909.2718369
3118575942,26/10/2017,2017,Cubarral,3.83994,-73.83671,Gato pardo | Gato de monte | G. montes | G. servante | G. montaraz | Tigrillo negro | Jaguarundi | Yaguarundi,Unnamed Road,909.2718369
3118575943,28/12/2017,2017,Cubarral,3.83994,-73.83671,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,909.2718369
3118575944,26/02/2017,2017,Cubarral,3.83994,-73.83671,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero,Unnamed Road,909.2718369
3118575945,18/10/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575946,09/06/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575947,19/12/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575948,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575949,31/01/2018,2018,Cubarral,3.84036,-73.8368,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero,Unnamed Road,5502.715377
3118575950,07/12/2015,2015,Fómeque,4.56219,-73.74542,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575951,18/10/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575952,15/12/2016,2016,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575953,20/11/2017,2017,Cubarral,3.83869,-73.83847,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Cubarral,925.6666368
3118575954,30/01/2017,2017,Cubarral,3.83869,-73.83847,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Cubarral,925.6666368
3118575955,06/07/2016,2016,Medina,4.51478,-73.44617,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,4124.068837
3118575956,02/02/2017,2017,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575957,21/02/2017,2017,Cubarral,3.83903,-73.83522,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,718.3980181
3118575958,11/03/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575959,30/01/2018,2018,Cubarral,3.83994,-73.83671,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero,Unnamed Road,909.2718369
3118575960,29/06/2017,2017,Cubarral,3.83994,-73.83671,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,909.2718369
3118575961,01/12/2017,2017,Cubarral,3.8332,-73.83508,Oso Hormiguero melero | Oso colmenero | Tamandúa | Zorro hormiguero,Unnamed Road,540.2509768
3118575962,05/01/2018,2018,Cubarral,3.8332,-73.83508,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,540.2509768
3118575963,27/11/2017,2017,Cubarral,3.834,-73.83714,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Unnamed Road,748.024222
3118575964,08/11/2015,2015,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575965,23/12/2017,2017,Cubarral,3.834,-73.83714,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,748.024222
3118575966,26/12/2017,2017,Cubarral,3.83441,-73.83675,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,701.7046044
3118575967,25/11/2017,2017,Cubarral,3.8332,-73.83508,Tigrillo peludo | Macarayam Cocoromalo | Tigre gallinero | Manigordo | Margay,Unnamed Road,540.2509768
3118575968,30/01/2018,2018,Cubarral,3.83441,-73.83675,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero,Unnamed Road,701.7046044
3118575969,23/12/2017,2017,Cubarral,3.8332,-73.83508,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,540.2509768
3118575970,08/11/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575971,19/12/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575972,21/07/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575973,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575974,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575975,10/03/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575976,21/07/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
3118575977,09/06/2016,2016,Fómeque,4.56219,-73.74542,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,Ruta Interna Parque Nacional Chingaza,227.0575256
3118575978,11/07/2016,2016,La Calera,4.65717,-73.82328,Venado soche | Soche | Venado chonta | Corzuela roja pequeña,Unnamed Road,475.2621174
3118575979,18/10/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575980,02/02/2017,2017,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575981,07/12/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575982,18/10/2015,2015,Fómeque,4.50261,-73.75508,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1508.22007
3118575983,11/07/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575984,31/03/2016,2016,Fómeque,4.50189,-73.75522,Guagua de montaña | Paca de montaña | Boruga de páramo | Borugo | Guagua,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575985,26/12/2017,2017,Cubarral,3.83206,-73.83569,Mapache Norteño | Manipelado | Zorra patona cangrejera | Mapache | Oso lavador | Zorra cañera | Patoja,Unnamed Road,642.41051
3118575986,19/12/2015,2015,La Calera,4.65012,-73.82742,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,177.8779435
3118575987,03/11/2016,2016,Choachí,4.62133,-73.82478,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,946.8265171
3118575988,08/01/2016,2016,La Calera,4.65717,-73.82328,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,475.2621174
3118575989,07/12/2015,2015,Fómeque,4.50189,-73.75522,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,"['Camino de la Paila', 'Sendero Plantas del Camino']",1589.192003
3118575990,06/11/2017,2017,Cubarral,3.83514,-73.83325,Chucha de oreja negra | Zorro chucha | Zorro hediondo | Raposo | Comadreja | Chucho | Fara | Zorro mochilero | Rabipelao,Unnamed Road,316.9647765
3118575991,23/01/2018,2018,Cubarral,3.8332,-73.83508,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Unnamed Road,540.2509768
3118575992,11/11/2017,2017,Cubarral,3.83514,-73.83325,Ulamá | Zorra palmichera | Tayra | Cabeza de Mate | Umba | Melero | Zorra palmichera | Zorro collarejo,Unnamed Road,316.9647765
3118575993,25/01/2018,2018,Cubarral,3.83519,-73.83668,Zorro perruno | Zorro perro | Zorra baya | Zorro lobo | Perro sabanero | Zorro cangrejero,Unnamed Road,695.9047015
3118575994,21/01/2018,2018,Cubarral,3.83514,-73.83325,Tigrillo | Cunaguaro | Canaguaro | Ocelote,Unnamed Road,316.9647765
3118575995,29/11/2017,2017,Cubarral,3.83617,-73.83538,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,573.9489244
3118575996,07/12/2015,2015,Fómeque,4.56194,-73.74444,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Ruta Interna Parque Nacional Chingaza,268.9434419
3118575997,25/12/2017,2017,Cubarral,3.83557,-73.83798,Oso hormiguero palmero | Oso palmero | Oso caballuno | Oso pajizo | Oso bandera,Unnamed Road,843.860671
3118575998,11/03/2016,2016,Choachí,4.62442,-73.83039,Oso Andino | Oso de anteojos | Oso careto | Oso congo | Oso frontino | Oso enjaquimado | Oso real,Unnamed Road,933.0608831
